,winner,home_agf,home_agc,home_aagf,home_aagc,h_pts,away_agf,away_agc,away_aagf,away_aagc,apts,home_team_id,away_team_id
33,0,1.5777777777777777,1.2,1.6222222222222222,1.5333333333333334,135,2.347826086956522,1.0869565217391304,1.5909090909090908,1.1818181818181819,186,16,23
34,1,1.105263157894737,1.605263157894737,0.9736842105263158,2.0789473684210527,65,2.347826086956522,1.0869565217391304,1.5909090909090908,1.1818181818181819,186,17,23
35,2,1.105263157894737,1.605263157894737,0.9736842105263158,2.0789473684210527,65,2.347826086956522,1.0869565217391304,1.5909090909090908,1.1818181818181819,186,17,23
36,0,1.0909090909090908,1.2954545454545454,0.8695652173913043,1.5,107,2.347826086956522,1.0869565217391304,1.5909090909090908,1.1818181818181819,186,18,23
37,0,1.0909090909090908,1.2954545454545454,0.8695652173913043,1.5,107,2.347826086956522,1.0869565217391304,1.5909090909090908,1.1818181818181819,186,18,23
38,0,1.5777777777777777,1.3333333333333333,1.2222222222222223,1.5555555555555556,117,2.347826086956522,1.0869565217391304,1.5909090909090908,1.1818181818181819,186,19,23
39,2,1.5777777777777777,1.3333333333333333,1.2222222222222223,1.5555555555555556,117,2.347826086956522,1.0869565217391304,1.5909090909090908,1.1818181818181819,186,19,23
40,0,1.52,1.52,1.2222222222222223,1.5185185185185186,67,2.347826086956522,1.0869565217391304,1.5909090909090908,1.1818181818181819,186,20,23
41,0,1.037037037037037,1.4814814814814814,1.0,2.44,52,2.347826086956522,1.0869565217391304,1.5909090909090908,1.1818181818181819,186,21,23
42,0,1.037037037037037,1.4814814814814814,1.0,2.44,52,2.347826086956522,1.0869565217391304,1.5909090909090908,1.1818181818181819,186,21,23
43,1,1.4230769230769231,1.2692307692307692,0.6538461538461539,2.1923076923076925,51,2.347826086956522,1.0869565217391304,1.5909090909090908,1.1818181818181819,186,22,23
44,0,1.565217391304348,1.108695652173913,1.2727272727272727,1.5909090909090908,124,1.5777777777777777,1.2,1.6222222222222222,1.5333333333333334,135,1,16
45,1,1.565217391304348,1.108695652173913,1.2727272727272727,1.5909090909090908,124,1.5777777777777777,1.2,1.6222222222222222,1.5333333333333334,135,1,16
46,1,1.6888888888888889,0.9333333333333333,1.2222222222222223,1.6666666666666667,157,1.5777777777777777,1.2,1.6222222222222222,1.5333333333333334,135,2,16
47,0,1.6888888888888889,0.9333333333333333,1.2222222222222223,1.6666666666666667,157,1.5777777777777777,1.2,1.6222222222222222,1.5333333333333334,135,2,16
48,0,1.6888888888888889,0.9333333333333333,1.2222222222222223,1.6666666666666667,157,1.5777777777777777,1.2,1.6222222222222222,1.5333333333333334,135,2,16
49,0,1.037037037037037,1.6666666666666667,0.84,1.6,42,1.5777777777777777,1.2,1.6222222222222222,1.5333333333333334,135,3,16
50,2,1.5217391304347827,1.173913043478261,1.5681818181818181,1.0909090909090908,137,1.5777777777777777,1.2,1.6222222222222222,1.5333333333333334,135,4,16
51,0,1.5217391304347827,1.173913043478261,1.5681818181818181,1.0909090909090908,137,1.5777777777777777,1.2,1.6222222222222222,1.5333333333333334,135,4,16
52,1,1.5217391304347827,1.173913043478261,1.5681818181818181,1.0909090909090908,137,1.5777777777777777,1.2,1.6222222222222222,1.5333333333333334,135,4,16
53,0,1.0666666666666667,1.3555555555555556,0.9777777777777777,1.8222222222222222,92,1.5777777777777777,1.2,1.6222222222222222,1.5333333333333334,135,5,16
54,0,1.0666666666666667,1.3555555555555556,0.9777777777777777,1.8222222222222222,92,1.5777777777777777,1.2,1.6222222222222222,1.5333333333333334,135,5,16
55,2,1.0666666666666667,1.3555555555555556,0.9777777777777777,1.8222222222222222,92,1.5777777777777777,1.2,1.6222222222222222,1.5333333333333334,135,5,16
56,2,1.5,1.3157894736842106,1.4736842105263157,2.026315789473684,86,1.5777777777777777,1.2,1.6222222222222222,1.5333333333333334,135,6,16
57,2,1.5,1.3157894736842106,1.4736842105263157,2.026315789473684,86,1.5777777777777777,1.2,1.6222222222222222,1.5333333333333334,135,6,16
58,0,0.8947368421052632,2.4210526315789473,0.8947368421052632,1.631578947368421,23,1.5777777777777777,1.2,1.6222222222222222,1.5333333333333334,135,7,16
59,2,0.631578947368421,2.263157894736842,0.5789473684210527,2.1578947368421053,22,1.5777777777777777,1.2,1.6222222222222222,1.5333333333333334,135,8,16
60,1,1.7608695652173914,0.9782608695652174,1.4318181818181819,1.4545454545454546,146,1.5777777777777777,1.2,1.6222222222222222,1.5333333333333334,135,9,16
61,1,1.7608695652173914,0.9782608695652174,1.4318181818181819,1.4545454545454546,146,1.5777777777777777,1.2,1.6222222222222222,1.5333333333333334,135,9,16
62,0,1.9318181818181819,1.1818181818181819,1.7826086956521738,1.5434782608695652,158,1.5777777777777777,1.2,1.6222222222222222,1.5333333333333334,135,10,16
63,1,1.9318181818181819,1.1818181818181819,1.7826086956521738,1.5434782608695652,158,1.5777777777777777,1.2,1.6222222222222222,1.5333333333333334,135,10,16
64,2,2.577777777777778,0.6888888888888889,1.8888888888888888,1.2444444444444445,190,1.5777777777777777,1.2,1.6222222222222222,1.5333333333333334,135,11,16
65,2,2.577777777777778,0.6888888888888889,1.8888888888888888,1.2444444444444445,190,1.5777777777777777,1.2,1.6222222222222222,1.5333333333333334,135,11,16
66,1,1.9318181818181819,1.25,1.108695652173913,1.4130434782608696,135,1.5777777777777777,1.2,1.6222222222222222,1.5333333333333334,135,12,16
67,1,1.9318181818181819,1.25,1.108695652173913,1.4130434782608696,135,1.5777777777777777,1.2,1.6222222222222222,1.5333333333333334,135,12,16
68,1,1.9318181818181819,1.25,1.108695652173913,1.4130434782608696,135,1.5777777777777777,1.2,1.6222222222222222,1.5333333333333334,135,12,16
69,2,1.2272727272727273,1.0909090909090908,1.0869565217391304,1.434782608695652,109,1.5777777777777777,1.2,1.6222222222222222,1.5333333333333334,135,13,16
70,2,1.2272727272727273,1.0909090909090908,1.0869565217391304,1.434782608695652,109,1.5777777777777777,1.2,1.6222222222222222,1.5333333333333334,135,13,16
71,2,1.1842105263157894,1.9736842105263157,1.1842105263157894,2.1578947368421053,69,1.5777777777777777,1.2,1.6222222222222222,1.5333333333333334,135,14,16
72,2,1.1842105263157894,1.9736842105263157,1.1842105263157894,2.1578947368421053,69,1.5777777777777777,1.2,1.6222222222222222,1.5333333333333334,135,14,16
73,1,3.066666666666667,0.8666666666666667,2.022222222222222,0.8,212,1.5777777777777777,1.2,1.6222222222222222,1.5333333333333334,135,15,16
74,1,3.066666666666667,0.8666666666666667,2.022222222222222,0.8,212,1.5777777777777777,1.2,1.6222222222222222,1.5333333333333334,135,15,16
75,1,3.066666666666667,0.8666666666666667,2.022222222222222,0.8,212,1.5777777777777777,1.2,1.6222222222222222,1.5333333333333334,135,15,16
76,2,1.105263157894737,1.605263157894737,0.9736842105263158,2.0789473684210527,65,1.5777777777777777,1.2,1.6222222222222222,1.5333333333333334,135,17,16
77,0,1.105263157894737,1.605263157894737,0.9736842105263158,2.0789473684210527,65,1.5777777777777777,1.2,1.6222222222222222,1.5333333333333334,135,17,16
78,0,1.0909090909090908,1.2954545454545454,0.8695652173913043,1.5,107,1.5777777777777777,1.2,1.6222222222222222,1.5333333333333334,135,18,16
79,0,1.0909090909090908,1.2954545454545454,0.8695652173913043,1.5,107,1.5777777777777777,1.2,1.6222222222222222,1.5333333333333334,135,18,16
80,0,1.0909090909090908,1.2954545454545454,0.8695652173913043,1.5,107,1.5777777777777777,1.2,1.6222222222222222,1.5333333333333334,135,18,16
81,0,2.347826086956522,1.0869565217391304,1.5909090909090908,1.1818181818181819,186,1.5777777777777777,1.2,1.6222222222222222,1.5333333333333334,135,23,16
82,0,2.347826086956522,1.0869565217391304,1.5909090909090908,1.1818181818181819,186,1.5777777777777777,1.2,1.6222222222222222,1.5333333333333334,135,23,16
83,2,1.5777777777777777,1.3333333333333333,1.2222222222222223,1.5555555555555556,117,1.5777777777777777,1.2,1.6222222222222222,1.5333333333333334,135,19,16
84,0,1.5777777777777777,1.3333333333333333,1.2222222222222223,1.5555555555555556,117,1.5777777777777777,1.2,1.6222222222222222,1.5333333333333334,135,19,16
85,1,1.52,1.52,1.2222222222222223,1.5185185185185186,67,1.5777777777777777,1.2,1.6222222222222222,1.5333333333333334,135,20,16
86,0,1.037037037037037,1.4814814814814814,1.0,2.44,52,1.5777777777777777,1.2,1.6222222222222222,1.5333333333333334,135,21,16
87,1,1.4230769230769231,1.2692307692307692,0.6538461538461539,2.1923076923076925,51,1.5777777777777777,1.2,1.6222222222222222,1.5333333333333334,135,22,16
88,0,1.4230769230769231,1.2692307692307692,0.6538461538461539,2.1923076923076925,51,1.5777777777777777,1.2,1.6222222222222222,1.5333333333333334,135,22,16
89,2,1.565217391304348,1.108695652173913,1.2727272727272727,1.5909090909090908,124,2.577777777777778,0.6888888888888889,1.8888888888888888,1.2444444444444445,190,1,11
90,1,1.565217391304348,1.108695652173913,1.2727272727272727,1.5909090909090908,124,2.577777777777778,0.6888888888888889,1.8888888888888888,1.2444444444444445,190,1,11
91,0,1.6888888888888889,0.9333333333333333,1.2222222222222223,1.6666666666666667,157,2.577777777777778,0.6888888888888889,1.8888888888888888,1.2444444444444445,190,2,11
92,1,1.6888888888888889,0.9333333333333333,1.2222222222222223,1.6666666666666667,157,2.577777777777778,0.6888888888888889,1.8888888888888888,1.2444444444444445,190,2,11
93,0,1.037037037037037,1.6666666666666667,0.84,1.6,42,2.577777777777778,0.6888888888888889,1.8888888888888888,1.2444444444444445,190,3,11
94,2,1.5217391304347827,1.173913043478261,1.5681818181818181,1.0909090909090908,137,2.577777777777778,0.6888888888888889,1.8888888888888888,1.2444444444444445,190,4,11
95,2,1.5217391304347827,1.173913043478261,1.5681818181818181,1.0909090909090908,137,2.577777777777778,0.6888888888888889,1.8888888888888888,1.2444444444444445,190,4,11
96,2,1.5217391304347827,1.173913043478261,1.5681818181818181,1.0909090909090908,137,2.577777777777778,0.6888888888888889,1.8888888888888888,1.2444444444444445,190,4,11
97,0,1.0666666666666667,1.3555555555555556,0.9777777777777777,1.8222222222222222,92,2.577777777777778,0.6888888888888889,1.8888888888888888,1.2444444444444445,190,5,11
98,2,1.0666666666666667,1.3555555555555556,0.9777777777777777,1.8222222222222222,92,2.577777777777778,0.6888888888888889,1.8888888888888888,1.2444444444444445,190,5,11
99,1,1.5,1.3157894736842106,1.4736842105263157,2.026315789473684,86,2.577777777777778,0.6888888888888889,1.8888888888888888,1.2444444444444445,190,6,11
100,0,1.5,1.3157894736842106,1.4736842105263157,2.026315789473684,86,2.577777777777778,0.6888888888888889,1.8888888888888888,1.2444444444444445,190,6,11
101,0,0.8947368421052632,2.4210526315789473,0.8947368421052632,1.631578947368421,23,2.577777777777778,0.6888888888888889,1.8888888888888888,1.2444444444444445,190,7,11
102,0,0.631578947368421,2.263157894736842,0.5789473684210527,2.1578947368421053,22,2.577777777777778,0.6888888888888889,1.8888888888888888,1.2444444444444445,190,8,11
103,0,1.7608695652173914,0.9782608695652174,1.4318181818181819,1.4545454545454546,146,2.577777777777778,0.6888888888888889,1.8888888888888888,1.2444444444444445,190,9,11
104,0,1.7608695652173914,0.9782608695652174,1.4318181818181819,1.4545454545454546,146,2.577777777777778,0.6888888888888889,1.8888888888888888,1.2444444444444445,190,9,11
105,0,1.7608695652173914,0.9782608695652174,1.4318181818181819,1.4545454545454546,146,2.577777777777778,0.6888888888888889,1.8888888888888888,1.2444444444444445,190,9,11
106,2,1.9318181818181819,1.1818181818181819,1.7826086956521738,1.5434782608695652,158,2.577777777777778,0.6888888888888889,1.8888888888888888,1.2444444444444445,190,10,11
107,0,1.9318181818181819,1.1818181818181819,1.7826086956521738,1.5434782608695652,158,2.577777777777778,0.6888888888888889,1.8888888888888888,1.2444444444444445,190,10,11
108,1,1.9318181818181819,1.1818181818181819,1.7826086956521738,1.5434782608695652,158,2.577777777777778,0.6888888888888889,1.8888888888888888,1.2444444444444445,190,10,11
109,0,1.9318181818181819,1.25,1.108695652173913,1.4130434782608696,135,2.577777777777778,0.6888888888888889,1.8888888888888888,1.2444444444444445,190,12,11
110,0,1.9318181818181819,1.25,1.108695652173913,1.4130434782608696,135,2.577777777777778,0.6888888888888889,1.8888888888888888,1.2444444444444445,190,12,11
111,0,1.2272727272727273,1.0909090909090908,1.0869565217391304,1.434782608695652,109,2.577777777777778,0.6888888888888889,1.8888888888888888,1.2444444444444445,190,13,11
112,2,1.2272727272727273,1.0909090909090908,1.0869565217391304,1.434782608695652,109,2.577777777777778,0.6888888888888889,1.8888888888888888,1.2444444444444445,190,13,11
113,0,1.1842105263157894,1.9736842105263157,1.1842105263157894,2.1578947368421053,69,2.577777777777778,0.6888888888888889,1.8888888888888888,1.2444444444444445,190,14,11
114,0,1.1842105263157894,1.9736842105263157,1.1842105263157894,2.1578947368421053,69,2.577777777777778,0.6888888888888889,1.8888888888888888,1.2444444444444445,190,14,11
115,2,3.066666666666667,0.8666666666666667,2.022222222222222,0.8,212,2.577777777777778,0.6888888888888889,1.8888888888888888,1.2444444444444445,190,15,11
116,1,3.066666666666667,0.8666666666666667,2.022222222222222,0.8,212,2.577777777777778,0.6888888888888889,1.8888888888888888,1.2444444444444445,190,15,11
117,2,3.066666666666667,0.8666666666666667,2.022222222222222,0.8,212,2.577777777777778,0.6888888888888889,1.8888888888888888,1.2444444444444445,190,15,11
118,0,1.5777777777777777,1.2,1.6222222222222222,1.5333333333333334,135,2.577777777777778,0.6888888888888889,1.8888888888888888,1.2444444444444445,190,16,11
119,1,1.5777777777777777,1.2,1.6222222222222222,1.5333333333333334,135,2.577777777777778,0.6888888888888889,1.8888888888888888,1.2444444444444445,190,16,11
120,2,1.5777777777777777,1.2,1.6222222222222222,1.5333333333333334,135,2.577777777777778,0.6888888888888889,1.8888888888888888,1.2444444444444445,190,16,11
121,0,1.105263157894737,1.605263157894737,0.9736842105263158,2.0789473684210527,65,2.577777777777778,0.6888888888888889,1.8888888888888888,1.2444444444444445,190,17,11
122,2,1.105263157894737,1.605263157894737,0.9736842105263158,2.0789473684210527,65,2.577777777777778,0.6888888888888889,1.8888888888888888,1.2444444444444445,190,17,11
123,0,1.0909090909090908,1.2954545454545454,0.8695652173913043,1.5,107,2.577777777777778,0.6888888888888889,1.8888888888888888,1.2444444444444445,190,18,11
124,1,1.0909090909090908,1.2954545454545454,0.8695652173913043,1.5,107,2.577777777777778,0.6888888888888889,1.8888888888888888,1.2444444444444445,190,18,11
125,0,1.0909090909090908,1.2954545454545454,0.8695652173913043,1.5,107,2.577777777777778,0.6888888888888889,1.8888888888888888,1.2444444444444445,190,18,11
126,0,2.347826086956522,1.0869565217391304,1.5909090909090908,1.1818181818181819,186,2.577777777777778,0.6888888888888889,1.8888888888888888,1.2444444444444445,190,23,11
127,1,2.347826086956522,1.0869565217391304,1.5909090909090908,1.1818181818181819,186,2.577777777777778,0.6888888888888889,1.8888888888888888,1.2444444444444445,190,23,11
128,1,1.5777777777777777,1.3333333333333333,1.2222222222222223,1.5555555555555556,117,2.577777777777778,0.6888888888888889,1.8888888888888888,1.2444444444444445,190,19,11
129,0,1.5777777777777777,1.3333333333333333,1.2222222222222223,1.5555555555555556,117,2.577777777777778,0.6888888888888889,1.8888888888888888,1.2444444444444445,190,19,11
130,2,1.52,1.52,1.2222222222222223,1.5185185185185186,67,2.577777777777778,0.6888888888888889,1.8888888888888888,1.2444444444444445,190,20,11
131,1,1.037037037037037,1.4814814814814814,1.0,2.44,52,2.577777777777778,0.6888888888888889,1.8888888888888888,1.2444444444444445,190,21,11
132,1,1.4230769230769231,1.2692307692307692,0.6538461538461539,2.1923076923076925,51,2.577777777777778,0.6888888888888889,1.8888888888888888,1.2444444444444445,190,22,11
133,2,1.0,1.3333333333333333,0.875,2.25,9,2.577777777777778,0.6888888888888889,1.8888888888888888,1.2444444444444445,190,24,11
134,0,1.565217391304348,1.108695652173913,1.2727272727272727,1.5909090909090908,124,1.5217391304347827,1.173913043478261,1.5681818181818181,1.0909090909090908,137,1,4
135,2,1.565217391304348,1.108695652173913,1.2727272727272727,1.5909090909090908,124,1.5217391304347827,1.173913043478261,1.5681818181818181,1.0909090909090908,137,1,4
136,2,1.6888888888888889,0.9333333333333333,1.2222222222222223,1.6666666666666667,157,1.5217391304347827,1.173913043478261,1.5681818181818181,1.0909090909090908,137,2,4
137,1,1.6888888888888889,0.9333333333333333,1.2222222222222223,1.6666666666666667,157,1.5217391304347827,1.173913043478261,1.5681818181818181,1.0909090909090908,137,2,4
138,0,1.037037037037037,1.6666666666666667,0.84,1.6,42,1.5217391304347827,1.173913043478261,1.5681818181818181,1.0909090909090908,137,3,4
139,0,1.037037037037037,1.6666666666666667,0.84,1.6,42,1.5217391304347827,1.173913043478261,1.5681818181818181,1.0909090909090908,137,3,4
140,1,1.0666666666666667,1.3555555555555556,0.9777777777777777,1.8222222222222222,92,1.5217391304347827,1.173913043478261,1.5681818181818181,1.0909090909090908,137,5,4
141,0,1.0666666666666667,1.3555555555555556,0.9777777777777777,1.8222222222222222,92,1.5217391304347827,1.173913043478261,1.5681818181818181,1.0909090909090908,137,5,4
142,0,1.5,1.3157894736842106,1.4736842105263157,2.026315789473684,86,1.5217391304347827,1.173913043478261,1.5681818181818181,1.0909090909090908,137,6,4
143,0,1.5,1.3157894736842106,1.4736842105263157,2.026315789473684,86,1.5217391304347827,1.173913043478261,1.5681818181818181,1.0909090909090908,137,6,4
144,0,0.8947368421052632,2.4210526315789473,0.8947368421052632,1.631578947368421,23,1.5217391304347827,1.173913043478261,1.5681818181818181,1.0909090909090908,137,7,4
145,0,0.631578947368421,2.263157894736842,0.5789473684210527,2.1578947368421053,22,1.5217391304347827,1.173913043478261,1.5681818181818181,1.0909090909090908,137,8,4
146,0,1.7608695652173914,0.9782608695652174,1.4318181818181819,1.4545454545454546,146,1.5217391304347827,1.173913043478261,1.5681818181818181,1.0909090909090908,137,9,4
147,1,1.7608695652173914,0.9782608695652174,1.4318181818181819,1.4545454545454546,146,1.5217391304347827,1.173913043478261,1.5681818181818181,1.0909090909090908,137,9,4
148,1,1.7608695652173914,0.9782608695652174,1.4318181818181819,1.4545454545454546,146,1.5217391304347827,1.173913043478261,1.5681818181818181,1.0909090909090908,137,9,4
149,0,1.9318181818181819,1.1818181818181819,1.7826086956521738,1.5434782608695652,158,1.5217391304347827,1.173913043478261,1.5681818181818181,1.0909090909090908,137,10,4
150,1,1.9318181818181819,1.1818181818181819,1.7826086956521738,1.5434782608695652,158,1.5217391304347827,1.173913043478261,1.5681818181818181,1.0909090909090908,137,10,4
151,0,1.9318181818181819,1.1818181818181819,1.7826086956521738,1.5434782608695652,158,1.5217391304347827,1.173913043478261,1.5681818181818181,1.0909090909090908,137,10,4
152,2,2.577777777777778,0.6888888888888889,1.8888888888888888,1.2444444444444445,190,1.5217391304347827,1.173913043478261,1.5681818181818181,1.0909090909090908,137,11,4
153,2,2.577777777777778,0.6888888888888889,1.8888888888888888,1.2444444444444445,190,1.5217391304347827,1.173913043478261,1.5681818181818181,1.0909090909090908,137,11,4
154,0,1.9318181818181819,1.25,1.108695652173913,1.4130434782608696,135,1.5217391304347827,1.173913043478261,1.5681818181818181,1.0909090909090908,137,12,4
155,0,1.9318181818181819,1.25,1.108695652173913,1.4130434782608696,135,1.5217391304347827,1.173913043478261,1.5681818181818181,1.0909090909090908,137,12,4
156,0,1.2272727272727273,1.0909090909090908,1.0869565217391304,1.434782608695652,109,1.5217391304347827,1.173913043478261,1.5681818181818181,1.0909090909090908,137,13,4
157,0,1.2272727272727273,1.0909090909090908,1.0869565217391304,1.434782608695652,109,1.5217391304347827,1.173913043478261,1.5681818181818181,1.0909090909090908,137,13,4
158,0,1.1842105263157894,1.9736842105263157,1.1842105263157894,2.1578947368421053,69,1.5217391304347827,1.173913043478261,1.5681818181818181,1.0909090909090908,137,14,4
159,1,1.1842105263157894,1.9736842105263157,1.1842105263157894,2.1578947368421053,69,1.5217391304347827,1.173913043478261,1.5681818181818181,1.0909090909090908,137,14,4
160,1,3.066666666666667,0.8666666666666667,2.022222222222222,0.8,212,1.5217391304347827,1.173913043478261,1.5681818181818181,1.0909090909090908,137,15,4
161,1,3.066666666666667,0.8666666666666667,2.022222222222222,0.8,212,1.5217391304347827,1.173913043478261,1.5681818181818181,1.0909090909090908,137,15,4
162,2,1.5777777777777777,1.2,1.6222222222222222,1.5333333333333334,135,1.5217391304347827,1.173913043478261,1.5681818181818181,1.0909090909090908,137,16,4
163,1,1.5777777777777777,1.2,1.6222222222222222,1.5333333333333334,135,1.5217391304347827,1.173913043478261,1.5681818181818181,1.0909090909090908,137,16,4
164,0,1.105263157894737,1.605263157894737,0.9736842105263158,2.0789473684210527,65,1.5217391304347827,1.173913043478261,1.5681818181818181,1.0909090909090908,137,17,4
165,1,1.105263157894737,1.605263157894737,0.9736842105263158,2.0789473684210527,65,1.5217391304347827,1.173913043478261,1.5681818181818181,1.0909090909090908,137,17,4
166,2,1.0909090909090908,1.2954545454545454,0.8695652173913043,1.5,107,1.5217391304347827,1.173913043478261,1.5681818181818181,1.0909090909090908,137,18,4
167,1,1.0909090909090908,1.2954545454545454,0.8695652173913043,1.5,107,1.5217391304347827,1.173913043478261,1.5681818181818181,1.0909090909090908,137,18,4
168,0,2.347826086956522,1.0869565217391304,1.5909090909090908,1.1818181818181819,186,1.5217391304347827,1.173913043478261,1.5681818181818181,1.0909090909090908,137,23,4
169,1,2.347826086956522,1.0869565217391304,1.5909090909090908,1.1818181818181819,186,1.5217391304347827,1.173913043478261,1.5681818181818181,1.0909090909090908,137,23,4
170,1,1.5777777777777777,1.3333333333333333,1.2222222222222223,1.5555555555555556,117,1.5217391304347827,1.173913043478261,1.5681818181818181,1.0909090909090908,137,19,4
171,2,1.5777777777777777,1.3333333333333333,1.2222222222222223,1.5555555555555556,117,1.5217391304347827,1.173913043478261,1.5681818181818181,1.0909090909090908,137,19,4
172,1,1.5777777777777777,1.3333333333333333,1.2222222222222223,1.5555555555555556,117,1.5217391304347827,1.173913043478261,1.5681818181818181,1.0909090909090908,137,19,4
173,1,1.52,1.52,1.2222222222222223,1.5185185185185186,67,1.5217391304347827,1.173913043478261,1.5681818181818181,1.0909090909090908,137,20,4
174,0,1.52,1.52,1.2222222222222223,1.5185185185185186,67,1.5217391304347827,1.173913043478261,1.5681818181818181,1.0909090909090908,137,20,4
